team_id,in_degree,out_degree,avg_total_degree,med_in_degree,med_out_degree,clustering_coef,avg_clustering_coef,betweenness,avg_betweenness,pagerank,avg_pagerank,max_clique,max_cliques
712,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  2.  0.  4.  4.  0.  4. 16.  0.],[0. 0. 0. 0. 0. 0. 0. 2. 0. 1. 3. 1. 4. 6. 0. 6. 7. 2.],3.555555556,0,0.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.0, 8: 0, 9: 0, 10: 0.12523621547368746, 11: 0, 12: 0.08850860897418181, 13: 0.04780801999799759, 14: 0, 15: 0.043230725848784526, 16: 0.0634919137896541, 17: 0.0}",0.020459749,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.042279411764705885, 8: 0.003676470588235294, 9: 0.03308823529411765, 10: 0.04779411764705882, 11: 0.029411764705882353, 12: 0.04779411764705882, 13: 0.06433823529411764, 14: 0.003676470588235294, 15: 0.03308823529411765, 16: 0.03308823529411765, 17: 0.007352941176470588}",0.020629085,"{0: 0.05245875414996564, 1: 0.05245875414996564, 2: 0.05245875414996564, 3: 0.05245875414996564, 4: 0.05245875414996564, 5: 0.05245875414996564, 6: 0.05245875414996564, 7: 0.06155686376777747, 8: 0.05245875414996564, 9: 0.054356261385197314, 10: 0.06732838700147648, 11: 0.05468468978150244, 12: 0.057161209625827734, 13: 0.06705617710780118, 14: 0.05245875414996564, 15: 0.056650305713145846, 16: 0.055694161902581814, 17: 0.05338315636499883}",0.052920955,2,"[[10, 13]]"
677,[ 0.  0.  0.  0.  0.  0.  2.  4.  3.  3.  5.  6.  0.  2.  5.  3. 25.  3.],[ 0.  0.  0.  0.  0.  0.  2.  5.  4.  3.  6.  8.  3.  2.  6.  6. 11.  5.],6.777777778,2.5,3,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0.0, 7: 0.025090191362680665, 8: 0.015758210780696242, 9: 0.12121212121212122, 10: 0.04624218499968144, 11: 0.022526133516110006, 12: 0.0, 13: 0.13636363636363635, 14: 0.031075411899964555, 15: 0.011710335262753275, 16: 0.02677001046015632, 17: 0.019667039595101018}",0.025356404,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.07904411764705882, 7: 0.11887254901960782, 8: 0.09191176470588236, 9: 0.07720588235294118, 10: 0.19791666666666666, 11: 0.1372549019607843, 12: 0.04411764705882353, 13: 0.12867647058823528, 14: 0.09068627450980393, 15: 0.12867647058823528, 16: 0.04411764705882353, 17: 0.04779411764705882}",0.06712963,"{0: 0.052716145419784456, 1: 0.052716145419784456, 2: 0.052716145419784456, 3: 0.052716145419784456, 4: 0.052716145419784456, 5: 0.052716145419784456, 6: 0.05543302127005305, 7: 0.05926800412739073, 8: 0.056917628884142014, 9: 0.05748245089256558, 10: 0.05896133017133773, 11: 0.06174722176280434, 12: 0.05458460967357894, 13: 0.055946688961588206, 14: 0.058438521743858406, 15: 0.055876979768172776, 16: 0.0546703766499267, 17: 0.05437629357587471}",0.055051699,2,"[[7, 10], [7, 6], [8, 11], [9, 10], [14, 17]]"
714,[0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 4. 2. 0. 1. 0. 0. 3. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 3. 0. 4. 2. 0. 0. 0. 2. 1. 0.],1.444444444,0,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.25, 9: 0, 10: 0.375, 11: 0.75, 12: 0, 13: 0, 14: 0, 15: 0.0, 16: 0, 17: 0}",0.076388889,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.029411764705882353, 8: 0.03676470588235294, 9: 0.003676470588235294, 10: 0.04779411764705882, 11: 0.029411764705882353, 12: 0.003676470588235294, 13: 0.01838235294117647, 14: 0.003676470588235294, 15: 0.007352941176470588, 16: 0.007352941176470588, 17: 0.003676470588235294}",0.012050654,"{0: 0.04599942764671334, 1: 0.04599942764671334, 2: 0.04599942764671334, 3: 0.04599942764671334, 4: 0.04599942764671334, 5: 0.04599942764671334, 6: 0.04599942764671334, 7: 0.056760601374452324, 8: 0.09420431774897106, 9: 0.04599942764671334, 10: 0.10860757302960188, 11: 0.07542870145265937, 12: 0.04599942764671334, 13: 0.04599942764671334, 14: 0.04599942764671334, 15: 0.06000397387359902, 16: 0.05300170076015617, 17: 0.04599942764671334}",0.045999428,3,"[[8, 10, 11]]"
684,[ 0.  2.  0.  3.  4.  1.  2.  3.  3.  3.  4.  3.  5.  5.  3.  3. 18.  3.],[0. 2. 0. 4. 5. 1. 3. 4. 3. 4. 5. 3. 7. 9. 5. 4. 3. 3.],7.222222222,3,3.5,"{0: 0, 1: 0.2, 2: 0, 3: 0.06666666666666667, 4: 0.11, 5: 0, 6: 0.06666666666666667, 7: 0.1, 8: 0.06666666666666667, 9: 0.016666666666666666, 10: 0.05107243151757946, 11: 0.06666666666666667, 12: 0.03717246165370118, 13: 0.04501563997312524, 14: 0.0381712059283214, 15: 0.07233341454911296, 16: 0.6022032593685607, 17: 0.12114137285547598}",0.09224684,"{0: 0.003676470588235294, 1: 0.11397058823529412, 2: 0.003676470588235294, 3: 0.2254901960784313, 4: 0.1590073529411764, 5: 0.11213235294117647, 6: 0.20557598039215694, 7: 0.25245098039215685, 8: 0.20588235294117646, 9: 0.34650735294117646, 10: 0.22028186274509806, 11: 0.1629901960784314, 12: 0.28063725490196084, 13: 0.125, 14: 0.1611519607843137, 15: 0.11151960784313726, 16: 0.08455882352941177, 17: 0.07475490196078433}",0.158292484,"{0: 0.04336580343514372, 1: 0.05443684349832321, 2: 0.04336580343514372, 3: 0.06347207332246872, 4: 0.06819280533512745, 5: 0.047990476286060915, 6: 0.05806558611084903, 7: 0.06893789360942912, 8: 0.05774678534234805, 9: 0.06227280527663569, 10: 0.05884281428114016, 11: 0.05599406056338188, 12: 0.0620629019151817, 13: 0.058750623018999006, 14: 0.05463983288866046, 15: 0.04828130423409069, 16: 0.04828244811039214, 17: 0.04529913933662432}",0.056870423,2,"[[1, 4], [3, 9], [3, 4], [8, 11], [12, 9], [12, 10], [12, 15], [13, 10], [16, 17]]"
678,[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  4.  1.  0.  4.  4.  1. 11.  6.],[0. 1. 0. 0. 2. 0. 0. 1. 0. 1. 5. 1. 2. 7. 5. 1. 2. 5.],3.666666667,0.5,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0.0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.02847322101863073, 11: 0, 12: 0.0, 13: 0.05286765728024465, 14: 0.10039684199579492, 15: 0, 16: 0.9564693942744157, 17: 0.031072325059538587}",0.064959969,"{0: 0.003676470588235294, 1: 0.03308823529411765, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.058823529411764705, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.025735294117647058, 8: 0.003676470588235294, 9: 0.04044117647058824, 10: 0.1213235294117647, 11: 0.0625, 12: 0.029411764705882353, 13: 0.08272058823529412, 14: 0.0625, 15: 0.011029411764705883, 16: 0.04411764705882353, 17: 0.05514705882352941}",0.036049837,"{0: 0.05083056239466607, 1: 0.06085202861606982, 2: 0.05083056239466607, 3: 0.05083056239466607, 4: 0.06112099009030783, 5: 0.05083056239466607, 6: 0.05083056239466607, 7: 0.05363901304601634, 8: 0.05083056239466607, 9: 0.052326305716712866, 10: 0.06851531361824503, 11: 0.05363901304601634, 12: 0.061804015229766564, 13: 0.06126321261283765, 14: 0.06311754231981549, 15: 0.05161150041369326, 16: 0.052392438432720435, 17: 0.05473525248980198}",0.053015726,2,"[[10, 14]]"
682,[ 1.  1.  0.  3.  2.  0.  3.  3.  2.  0.  4.  4.  1.  6.  2.  1. 26.  4.],[1. 2. 0. 5. 3. 0. 3. 6. 2. 1. 4. 5. 2. 9. 4. 3. 9. 4.],7,2,3,"{0: 0, 1: 0.05555555555555555, 2: 0, 3: 0.036596672510934444, 4: 0.07407407407407407, 5: 0, 6: 0.023331871294349504, 7: 0.008370077962573606, 8: 0.05555555555555555, 9: 0, 10: 0.03589656978773021, 11: 0.062082233910757775, 12: 0.06999561388304851, 13: 0.028753191109084607, 14: 0.06481481481481481, 15: 0.03852007079725748, 16: 0.054848864526839625, 17: 0.04187345734591956}",0.036126035,"{0: 0.09926470588235294, 1: 0.11397058823529412, 2: 0.003676470588235294, 3: 0.2610294117647059, 4: 0.17647058823529413, 5: 0.003676470588235294, 6: 0.2757352941176471, 7: 0.38786764705882354, 8: 0.10477941176470588, 9: 0.058823529411764705, 10: 0.0661764705882353, 11: 0.22794117647058823, 12: 0.09926470588235294, 13: 0.4117647058823529, 14: 0.1213235294117647, 15: 0.05514705882352941, 16: 0.058823529411764705, 17: 0.1948529411764706}",0.151143791,"{0: 0.05300335588251689, 1: 0.05545361947878836, 2: 0.05081550175283318, 3: 0.06510070539826274, 4: 0.06150657934974594, 5: 0.05081550175283318, 6: 0.0543457294616425, 7: 0.05948587907613816, 8: 0.05234468535129889, 9: 0.05214050139006933, 10: 0.05163223759775141, 11: 0.05784348468808154, 12: 0.05309188098862528, 13: 0.06773020047594722, 14: 0.058042683060626404, 15: 0.05142805363652185, 16: 0.05265315740389919, 17: 0.0525662432544179}",0.053047618,2,"[[3, 0], [3, 6], [11, 14], [12, 13], [13, 17]]"
695,[ 0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  1.  0.  0.  7.  1.  2. 16.  3.],[0. 0. 0. 0. 0. 0. 1. 1. 2. 4. 4. 0. 1. 9. 2. 2. 2. 5.],3.666666667,0.5,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.0, 9: 0.05555555555555555, 10: 0.03392013292093622, 11: 0, 12: 0, 13: 0.03328192773803117, 14: 0.0, 15: 0.0, 16: 1.154567654152496, 17: 0.07003617700337135}",0.074853414,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.027573529411764705, 7: 0.02389705882352941, 8: 0.025735294117647058, 9: 0.022058823529411766, 10: 0.022058823529411766, 11: 0.003676470588235294, 12: 0.007352941176470588, 13: 0.04595588235294118, 14: 0.027573529411764705, 15: 0.014705882352941176, 16: 0.04044117647058824, 17: 0.04044117647058824}",0.017973856,"{0: 0.050265127694009266, 1: 0.050265127694009266, 2: 0.050265127694009266, 3: 0.050265127694009266, 4: 0.050265127694009266, 5: 0.050265127694009266, 6: 0.053637694357283064, 7: 0.05996257393212402, 8: 0.07058013642240057, 9: 0.08208132262226148, 10: 0.059581348811451273, 11: 0.050265127694009266, 12: 0.05084624136755545, 13: 0.06023591755127519, 14: 0.05240201194391296, 15: 0.05142735504110164, 16: 0.05142735504110164, 17: 0.055962149051467805}",0.051427355,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
698,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  5.  3.  0. 12.  0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 2. 2. 4. 4. 2. 4. 0.],2.333333333,0,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.2354084426973826, 14: 0.030046866048071004, 15: 0.0, 16: 0.3038327605122702, 17: 0}",0.031627115,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.029411764705882353, 8: 0.003676470588235294, 9: 0.003676470588235294, 10: 0.01838235294117647, 11: 0.01838235294117647, 12: 0.01838235294117647, 13: 0.04044117647058824, 14: 0.051470588235294115, 15: 0.007352941176470588, 16: 0.029411764705882353, 17: 0.003676470588235294}",0.013888889,"{0: 0.05207633412751103, 1: 0.05207633412751103, 2: 0.05207633412751103, 3: 0.05207633412751103, 4: 0.05207633412751103, 5: 0.05207633412751103, 6: 0.05207633412751103, 7: 0.05791842233343076, 8: 0.05207633412751103, 9: 0.05207633412751103, 10: 0.05654329647025397, 11: 0.061201813028751065, 12: 0.05654329647025397, 13: 0.065668775371494, 14: 0.07010695691114796, 15: 0.05444347742235629, 16: 0.05681062071720155, 17: 0.05207633412751103}",0.052076334,2,"[[7, 14]]"
683,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 6. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 3. 1. 1. 0. 2.],0.888888889,0,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0.2989500876640166, 14: 0, 15: 0, 16: 0, 17: 0.0}",0.016608338,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.003676470588235294, 8: 0.003676470588235294, 9: 0.003676470588235294, 10: 0.011029411764705883, 11: 0.003676470588235294, 12: 0.003676470588235294, 13: 0.014705882352941176, 14: 0.007352941176470588, 15: 0.007352941176470588, 16: 0.022058823529411766, 17: 0.007352941176470588}",0.006331699,"{0: 0.051873244623767786, 1: 0.051873244623767786, 2: 0.051873244623767786, 3: 0.051873244623767786, 4: 0.051873244623767786, 5: 0.051873244623767786, 6: 0.051873244623767786, 7: 0.051873244623767786, 8: 0.051873244623767786, 9: 0.051873244623767786, 10: 0.07204568766244354, 11: 0.051873244623767786, 12: 0.051873244623767786, 13: 0.08069125789405296, 14: 0.056196029739572495, 15: 0.056196029739572495, 16: 0.051873244623767786, 17: 0.06051881485537721}",0.051873245,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
696,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  4.  6.  4.  4. 10.  0.  3. 17.  4.],[ 0.  0.  0.  0.  0.  0.  2.  2.  0.  7.  6.  6.  5. 12.  0.  6.  1.  6.],5.888888889,0.5,1.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0.0, 7: 0.12018746419228402, 8: 0, 9: 0.054531169919768946, 10: 0.075885597621048, 11: 0.05342320664460495, 12: 0.04897477270115567, 13: 0.03568703243268259, 14: 0, 15: 0.03368275741483202, 16: 0, 17: 0.020998684164914554}",0.024631705,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.03676470588235294, 7: 0.058823529411764705, 8: 0.003676470588235294, 9: 0.058823529411764705, 10: 0.125, 11: 0.07720588235294118, 12: 0.08823529411764706, 13: 0.16176470588235295, 14: 0.003676470588235294, 15: 0.0625, 16: 0.03676470588235294, 17: 0.03676470588235294}",0.042892157,"{0: 0.05097337988674651, 1: 0.05097337988674651, 2: 0.05097337988674651, 3: 0.05097337988674651, 4: 0.05097337988674651, 5: 0.05097337988674651, 6: 0.054382121192190484, 7: 0.05250024436215534, 8: 0.05097337988674651, 9: 0.06511547202520923, 10: 0.06640689404186477, 11: 0.0637626506943706, 12: 0.06118837324159618, 13: 0.06930605596875296, 14: 0.05097337988674651, 15: 0.05435629717824263, 16: 0.05143739309076833, 17: 0.05375745911087743}",0.051968819,2,"[[9, 10], [9, 12], [13, 15]]"
