team_id,in_degree,out_degree,avg_total_degree,med_in_degree,med_out_degree,clustering_coef,avg_clustering_coef,betweenness,avg_betweenness,pagerank,avg_pagerank,max_clique,max_cliques
1612,[ 0.  2.  1.  2.  2.  3.  4.  7.  1.  2.  7.  6.  4. 11.  2.  6. 37.  2.],[ 0.  2.  1.  2.  2.  4.  6.  8.  2.  2. 10.  7.  9. 23.  1.  7.  9.  4.],11,2.5,4,"{0: 0, 1: 0.0, 2: 0, 3: 0.0, 4: 0.0, 5: 0.041666666666666664, 6: 0.021844766914134284, 7: 0.019629194397260578, 8: 0.05669289471314998, 9: 0.04499718035338832, 10: 0.015267151197869339, 11: 0.022001709625579926, 12: 0.014781806299550419, 13: 0.005124138497220794, 14: 0, 15: 0.03558782821337256, 16: 0.04172491281997431, 17: 0.03287103210332924}",0.019566071,"{0: 0.003676470588235294, 1: 0.22058823529411764, 2: 0.11397058823529412, 3: 0.29411764705882354, 4: 0.21323529411764705, 5: 0.2867647058823529, 6: 0.5698529411764706, 7: 0.4411764705882353, 8: 0.11397058823529412, 9: 0.3639705882352941, 10: 0.2757352941176471, 11: 0.17647058823529413, 12: 0.2977941176470588, 13: 0.26838235294117646, 14: 0.11397058823529412, 15: 0.29411764705882354, 16: 0.0625, 17: 0.0625}",0.231821895,"{0: 0.05027932961396467, 1: 0.05503513908595316, 2: 0.05306851047435181, 3: 0.05302972126383752, 4: 0.05578282594455719, 5: 0.06313111959578398, 6: 0.05500886402142231, 7: 0.0629405181835691, 8: 0.05214233654391916, 9: 0.052198276772129105, 10: 0.061113285219413206, 11: 0.05783166097649975, 12: 0.059551928565349445, 13: 0.05981135675478054, 14: 0.05082308094719268, 15: 0.05335375161929375, 16: 0.05153283285463909, 17: 0.05336546156334346}",0.054187163,2,"[[7, 8], [12, 15], [13, 14]]"
1627,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  4.  2.  0.  0.  1.  0.  2. 11.  0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 6. 4. 0. 0. 1. 1. 2. 3. 2.],2.222222222,0,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.059790017532803316, 10: 0.08500174631358133, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0.15749013123685915, 16: 0.5166876893288964, 17: 0.0}",0.04549831,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.01838235294117647, 8: 0.003676470588235294, 9: 0.014705882352941176, 10: 0.029411764705882353, 11: 0.003676470588235294, 12: 0.003676470588235294, 13: 0.05514705882352941, 14: 0.014705882352941176, 15: 0.04044117647058824, 16: 0.07352941176470588, 17: 0.014705882352941176}",0.016544118,"{0: 0.05106177533191035, 1: 0.05106177533191035, 2: 0.05106177533191035, 3: 0.05106177533191035, 4: 0.05106177533191035, 5: 0.05106177533191035, 6: 0.05106177533191035, 7: 0.05902495527029756, 8: 0.05106177533191035, 9: 0.07919183280576478, 10: 0.06370501553384306, 11: 0.05106177533191035, 12: 0.05106177533191035, 13: 0.05783452418852923, 14: 0.05262179541975885, 15: 0.054181815507607346, 16: 0.0686404924474883, 17: 0.054181815507607346}",0.051061775,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
1639,[ 0.  0.  0.  1.  3.  0.  3.  1.  1.  1.  0.  2.  1.  1.  1.  1. 14.  1.],[0. 1. 0. 1. 3. 0. 3. 1. 1. 1. 2. 3. 2. 3. 1. 2. 5. 2.],3.444444444,1,1.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0.0, 5: 0, 6: 0.16666666666666666, 7: 0, 8: 0, 9: 0, 10: 0.0, 11: 0.13333333333333333, 12: 0.2, 13: 0.04807498567691361, 14: 0, 15: 0.0, 16: 0.17405680431033269, 17: 0.0}",0.040118433,"{0: 0.003676470588235294, 1: 0.04044117647058824, 2: 0.003676470588235294, 3: 0.058823529411764705, 4: 0.20220588235294118, 5: 0.003676470588235294, 6: 0.13970588235294118, 7: 0.10294117647058823, 8: 0.07352941176470588, 9: 0.09191176470588236, 10: 0.011029411764705883, 11: 0.10661764705882353, 12: 0.011029411764705883, 13: 0.011029411764705883, 14: 0.04411764705882353, 15: 0.058823529411764705, 16: 0.05514705882352941, 17: 0.014705882352941176}",0.057393791,"{0: 0.04834915881952849, 1: 0.0575590801984517, 2: 0.04834915881952849, 3: 0.05246378896957973, 4: 0.07117569279321756, 5: 0.04834915881952849, 6: 0.07038040766408232, 7: 0.054222778493123645, 8: 0.052510398247540446, 9: 0.052510398247540446, 10: 0.05781539434401476, 11: 0.0669773718479434, 12: 0.06919088597651923, 13: 0.05028774327993438, 14: 0.048995353639663786, 15: 0.04964154845979908, 16: 0.051580132920204975, 17: 0.04964154845979908}",0.052487094,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
1633,[ 0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  2.  3.  5.  1.  1. 15.  0.],[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 1. 2. 4. 9. 3. 3. 4. 1.],3.333333333,0.5,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.0, 12: 0.10551227420162167, 13: 0.025925582976118754, 14: 0.0, 15: 0.040062488064094674, 16: 0.21830850196178914, 17: 0}",0.021656047,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.0661764705882353, 5: 0.03676470588235294, 6: 0.003676470588235294, 7: 0.08823529411764706, 8: 0.003676470588235294, 9: 0.003676470588235294, 10: 0.042279411764705885, 11: 0.11213235294117647, 12: 0.06985294117647059, 13: 0.11397058823529412, 14: 0.05514705882352941, 15: 0.04044117647058824, 16: 0.04044117647058824, 17: 0.01838235294117647}",0.039419935,"{0: 0.04791744240452505, 1: 0.04791744240452505, 2: 0.04791744240452505, 3: 0.04791744240452505, 4: 0.06204524717507975, 5: 0.06342811458997547, 6: 0.04791744240452505, 7: 0.05651071061778406, 8: 0.04791744240452505, 9: 0.04791744240452505, 10: 0.051205923061599344, 11: 0.06874810920637886, 12: 0.07367341752651721, 13: 0.06576802025822048, 14: 0.07016788936049966, 15: 0.05048444104807661, 16: 0.0513401072625938, 17: 0.051205923061599344}",0.051205923,2,"[[11, 14]]"
1659,[ 0.  0.  0.  1.  4.  2.  1.  3.  5.  1.  2.  3.  1.  3.  4.  3. 13.  4.],[0. 1. 1. 1. 5. 2. 1. 4. 6. 1. 2. 3. 1. 4. 5. 3. 5. 5.],5.555555556,2.5,2.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0.11624506561842958, 5: 0.0, 6: 0, 7: 0.125, 8: 0.08695602628192727, 9: 0, 10: 0.19842513149602492, 11: 0.2408234645701925, 12: 0, 13: 0.14743836755681278, 14: 0.11059152627328842, 15: 0.18832675415790612, 16: 0.24432580218357658, 17: 0.14174317482739315}",0.088881962,"{0: 0.003676470588235294, 1: 0.058823529411764705, 2: 0.05514705882352941, 3: 0.11029411764705882, 4: 0.20955882352941177, 5: 0.16727941176470587, 6: 0.08088235294117647, 7: 0.21507352941176472, 8: 0.2959558823529412, 9: 0.13602941176470587, 10: 0.07352941176470588, 11: 0.08088235294117647, 12: 0.11764705882352941, 13: 0.11764705882352941, 14: 0.17463235294117646, 15: 0.09191176470588236, 16: 0.11397058823529412, 17: 0.0974264705882353}",0.122242647,"{0: 0.04797220870329656, 1: 0.05618883685994508, 2: 0.05218936771362778, 3: 0.0507841556923141, 4: 0.06951926865380104, 5: 0.052129109851417665, 6: 0.050050659277357114, 7: 0.06689659297171896, 8: 0.06422997753209976, 9: 0.056209745608543346, 10: 0.049307349276807105, 11: 0.05641584543000599, 12: 0.05091265675146882, 13: 0.05552916938507377, 14: 0.058304376879909636, 15: 0.05452067508639635, 16: 0.05363732340952769, 17: 0.05520268091668918}",0.054861678,2,"[[8, 14], [13, 16], [13, 17]]"
10531,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 8. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 3. 0. 2. 1. 3. 1.],1.444444444,0,0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.3333333333333333, 12: 0.0, 13: 0, 14: 0.0, 15: 0, 16: 0.5366903107660216, 17: 0}",0.048334647,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.003676470588235294, 8: 0.003676470588235294, 9: 0.003676470588235294, 10: 0.029411764705882353, 11: 0.01838235294117647, 12: 0.03308823529411765, 13: 0.029411764705882353, 14: 0.014705882352941176, 15: 0.011029411764705883, 16: 0.051470588235294115, 17: 0.014705882352941176}",0.013276144,"{0: 0.047261735846432576, 1: 0.047261735846432576, 2: 0.047261735846432576, 3: 0.047261735846432576, 4: 0.047261735846432576, 5: 0.047261735846432576, 6: 0.047261735846432576, 7: 0.047261735846432576, 8: 0.047261735846432576, 9: 0.047261735846432576, 10: 0.06813119444253582, 11: 0.11388147108878649, 12: 0.05701597482018084, 13: 0.047261735846432576, 14: 0.06900234335520708, 15: 0.050513148837681994, 16: 0.07106362430716741, 17: 0.050513148837681994}",0.047261736,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
1613,[ 0.  1.  0.  0.  2.  3.  0.  0.  2.  1.  0.  0.  0.  2.  3.  1. 18.  2.],[0. 2. 0. 0. 2. 4. 1. 0. 2. 1. 0. 0. 0. 5. 5. 3. 7. 3.],3.888888889,1,1.5,"{0: 0, 1: 0.08333333333333333, 2: 0, 3: 0, 4: 0.3333333333333333, 5: 0.08333333333333333, 6: 0, 7: 0, 8: 0.25, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0.04656167543306833, 14: 0.06756035959798287, 15: 0.050475572023114985, 16: 0.1033325690832943, 17: 0.12327394408447323}",0.063400229,"{0: 0.003676470588235294, 1: 0.04411764705882353, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.04044117647058824, 5: 0.08823529411764706, 6: 0.014705882352941176, 7: 0.003676470588235294, 8: 0.022058823529411766, 9: 0.022058823529411766, 10: 0.003676470588235294, 11: 0.003676470588235294, 12: 0.003676470588235294, 13: 0.07352941176470588, 14: 0.025735294117647058, 15: 0.025735294117647058, 16: 0.07352941176470588, 17: 0.04411764705882353}",0.027777778,"{0: 0.05107363091445359, 1: 0.058361332799498705, 2: 0.05107363091445359, 3: 0.05107363091445359, 4: 0.058361332799498705, 5: 0.07080823138237376, 6: 0.05818616313560265, 7: 0.05107363091445359, 8: 0.05533338439225077, 9: 0.05151338460522105, 10: 0.05107363091445359, 11: 0.05107363091445359, 12: 0.05107363091445359, 13: 0.06660196865433164, 14: 0.061203860344791604, 15: 0.052392891986755966, 16: 0.057329141511743995, 17: 0.052392891986755966}",0.052392892,2,"[[1, 5], [16, 17]]"
1651,[ 0.  0.  0.  1.  1.  0.  0.  3.  0.  1.  2.  0.  5.  1.  0.  1. 14.  0.],[0. 0. 0. 1. 1. 0. 0. 4. 0. 4. 3. 0. 6. 0. 0. 1. 7. 2.],3.222222222,0.5,0.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.07142857142857142, 8: 0, 9: 0.014999060117796108, 10: 0.09523809523809523, 11: 0, 12: 0.05286988173378951, 13: 0, 14: 0, 15: 0, 16: 0.060685403215363365, 17: 0.0}",0.016401167,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.051470588235294115, 4: 0.0661764705882353, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.11397058823529412, 8: 0.003676470588235294, 9: 0.125, 10: 0.07352941176470588, 11: 0.003676470588235294, 12: 0.125, 13: 0.025735294117647058, 14: 0.003676470588235294, 15: 0.029411764705882353, 16: 0.03308823529411765, 17: 0.007352941176470588}",0.037785948,"{0: 0.051613162041145154, 1: 0.051613162041145154, 2: 0.051613162041145154, 3: 0.05484624724590005, 4: 0.053366912931673754, 5: 0.051613162041145154, 6: 0.051613162041145154, 7: 0.0730473142801873, 8: 0.051613162041145154, 9: 0.07037626514514438, 10: 0.057723571192057684, 11: 0.051613162041145154, 12: 0.06603838343721662, 13: 0.051613162041145154, 14: 0.051613162041145154, 15: 0.052137498168552975, 16: 0.05528351493299991, 17: 0.052661834295960795}",0.05187533,2,"[[3, 7], [9, 12]]"
1619,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.  0.  1.  2.  0. 18.  3.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 3. 1. 0. 3. 3. 3. 7. 5.],3,0,0.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0.09523809523809523, 11: 0, 12: 0, 13: 0.06160478695162379, 14: 0.0854143107611476, 15: 0.0, 16: 0.07320415671071913, 17: 0.0}",0.017525631,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.022058823529411766, 8: 0.003676470588235294, 9: 0.014705882352941176, 10: 0.03676470588235294, 11: 0.011029411764705883, 12: 0.003676470588235294, 13: 0.007352941176470588, 14: 0.03308823529411765, 15: 0.007352941176470588, 16: 0.03308823529411765, 17: 0.03676470588235294}",0.013071895,"{0: 0.05352253736919865, 1: 0.05352253736919865, 2: 0.05352253736919865, 3: 0.05352253736919865, 4: 0.05352253736919865, 5: 0.05352253736919865, 6: 0.05352253736919865, 7: 0.056943253881160234, 8: 0.05352253736919865, 9: 0.053845239253575254, 10: 0.06570025790842897, 11: 0.055436343404394635, 12: 0.05352253736919865, 13: 0.06046376186875462, 14: 0.0605001669876533, 15: 0.05449064302232847, 16: 0.0557814505598349, 17: 0.05513604679108168}",0.053683888,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
1628,[ 0.  1.  0.  1.  0.  2.  2.  1.  1.  2.  1.  0.  3.  7.  3.  2. 15.  3.],[0. 1. 0. 1. 0. 2. 2. 1. 2. 2. 1. 0. 7. 8. 6. 4. 4. 3.],4.888888889,1.5,2,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0.0, 6: 0.375, 7: 0, 8: 0.0, 9: 0.15749013123685915, 10: 0, 11: 0, 12: 0.05380764404511603, 13: 0.08907405804417612, 14: 0.07533070166316244, 15: 0.08936309343972215, 16: 0.4070801430583298, 17: 0.25642013689391774}",0.083531439,"{0: 0.003676470588235294, 1: 0.1323529411764706, 2: 0.003676470588235294, 3: 0.16176470588235295, 4: 0.003676470588235294, 5: 0.09926470588235294, 6: 0.18382352941176472, 7: 0.07720588235294118, 8: 0.05514705882352941, 9: 0.20955882352941177, 10: 0.06985294117647059, 11: 0.003676470588235294, 12: 0.16544117647058823, 13: 0.11029411764705882, 14: 0.08455882352941177, 15: 0.0661764705882353, 16: 0.12867647058823528, 17: 0.1213235294117647}",0.093341503,"{0: 0.045966609377093265, 1: 0.057003673948719996, 2: 0.045966609377093265, 3: 0.05218790229459086, 4: 0.045966609377093265, 5: 0.07091455897472641, 6: 0.05883347552224774, 7: 0.05608833099463479, 8: 0.06096379494140293, 9: 0.06284583668891447, 10: 0.047859854563466434, 11: 0.045966609377093265, 12: 0.07117072552549784, 13: 0.06266430234547543, 14: 0.06302658064363548, 15: 0.048888784277252434, 16: 0.05181491216680966, 17: 0.05187082960425239}",0.054138117,2,"[[5, 8], [9, 12], [17, 16], [17, 14]]"
