team_id,in_degree,out_degree,avg_total_degree,med_in_degree,med_out_degree,clustering_coef,avg_clustering_coef,betweenness,avg_betweenness,pagerank,avg_pagerank,max_clique,max_cliques
3767,[ 0.  0.  2.  4.  7.  3. 10. 21.  6. 12. 27. 13. 15. 21. 11.  7. 46.  7.],[ 0.  2.  2.  6. 11.  4. 12. 23.  6. 14. 32. 16. 16. 27. 13.  9. 10.  9.],23.55555556,8.5,10.5,"{0: 0, 1: 0.0, 2: 0.0, 3: 0.061823453460695954, 4: 0.033326687833979, 5: 0.008333333333333333, 6: 0.03509566997353661, 7: 0.017845272803237933, 8: 0.053215102037817694, 9: 0.03229733248861482, 10: 0.013173319851392596, 11: 0.0206783442132827, 12: 0.028624217362282798, 13: 0.01391789860785194, 14: 0.03016540117953305, 15: 0.03785524724367012, 16: 0.05972939851479664, 17: 0.01847998756812799}",0.025808926,"{0: 0.003676470588235294, 1: 0.0625, 2: 0.11519607843137256, 3: 0.1568627450980392, 4: 0.11397058823529412, 5: 0.2071078431372549, 6: 0.19301470588235295, 7: 0.5098039215686274, 8: 0.11029411764705882, 9: 0.13970588235294118, 10: 0.44791666666666663, 11: 0.30453431372549017, 12: 0.18382352941176472, 13: 0.15747549019607843, 14: 0.13174019607843138, 15: 0.11029411764705882, 16: 0.0625, 17: 0.06985294117647059}",0.171126089,"{0: 0.05258517286284104, 1: 0.05504832500105032, 2: 0.054795365138737555, 3: 0.05485006898041253, 4: 0.05605439483225103, 5: 0.0553323843355785, 6: 0.057671910288720776, 7: 0.059730887194194636, 8: 0.053823729196950186, 9: 0.05550246181895657, 10: 0.05872894929556126, 11: 0.05598973068412165, 12: 0.05619032606156935, 13: 0.0573596472000708, 14: 0.05519346851787213, 15: 0.054654288432006586, 16: 0.05327914361727417, 17: 0.05320974654183085}",0.055262926,3,"[[7, 10, 8], [7, 10, 9], [12, 10, 9], [12, 10, 13]]"
3782,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  2.  3.  0.  2. 14.  1.],[0. 0. 0. 2. 1. 0. 0. 1. 0. 1. 0. 0. 4. 3. 0. 4. 5. 3.],2.666666667,0,0.5,"{0: 0, 1: 0, 2: 0, 3: 0.2, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0.07645668419946999, 13: 0.0, 14: 0, 15: 0.0, 16: 0.15580180301148736, 17: 0.06057068642773799}",0.027379399,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.011029411764705883, 4: 0.025735294117647058, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.014705882352941176, 8: 0.003676470588235294, 9: 0.04411764705882353, 10: 0.003676470588235294, 11: 0.003676470588235294, 12: 0.05514705882352941, 13: 0.05514705882352941, 14: 0.003676470588235294, 15: 0.025735294117647058, 16: 0.03308823529411765, 17: 0.025735294117647058}",0.017973856,"{0: 0.05194313708297406, 1: 0.05194313708297406, 2: 0.05194313708297406, 3: 0.066584539582676, 4: 0.060880381899516355, 5: 0.05194313708297406, 6: 0.05194313708297406, 7: 0.055147207319617225, 8: 0.05194313708297406, 9: 0.057243536105679844, 10: 0.05194313708297406, 11: 0.05194313708297406, 12: 0.06789805186594253, 13: 0.0615670388511328, 14: 0.05194313708297406, 15: 0.054397003542889594, 16: 0.05501047015786848, 17: 0.05378353692791071}",0.052863337,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
3795,[ 0.  0.  0.  0.  1.  1.  0.  0.  2.  1.  1.  0.  1.  1.  1.  1. 12.  1.],[0. 0. 0. 1. 1. 1. 0. 0. 2. 2. 2. 0. 2. 2. 3. 2. 1. 4.],2.555555556,1,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.375, 9: 0.0, 10: 0.0, 11: 0, 12: 0.125, 13: 0.0, 14: 0.0, 15: 0.15749013123685915, 16: 0, 17: 0.033070855249337484}",0.038364499,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.022058823529411766, 4: 0.03676470588235294, 5: 0.04411764705882353, 6: 0.003676470588235294, 7: 0.003676470588235294, 8: 0.04411764705882353, 9: 0.03860294117647059, 10: 0.04044117647058824, 11: 0.003676470588235294, 12: 0.03308823529411765, 13: 0.03676470588235294, 14: 0.034926470588235295, 15: 0.022058823529411766, 16: 0.04411764705882353, 17: 0.014705882352941176}",0.024101307,"{0: 0.04753587973642523, 1: 0.04753587973642523, 2: 0.04753587973642523, 3: 0.06069536833480818, 4: 0.05962620773906655, 5: 0.05478208494428366, 6: 0.04753587973642523, 7: 0.04753587973642523, 8: 0.06566617352345731, 9: 0.06151612009217779, 10: 0.07809137555095017, 11: 0.04753587973642523, 12: 0.05931059584965097, 13: 0.049317134804529386, 14: 0.07693762879488428, 15: 0.049317134804529386, 16: 0.04842650727047731, 17: 0.05109838987263355}",0.050207762,2,"[[10, 14]]"
3774,[ 0.  0.  0.  0.  1.  0.  3.  7.  4.  4.  4.  5.  1.  4.  3.  3. 14.  2.],[0. 0. 0. 0. 1. 1. 5. 7. 4. 5. 6. 5. 3. 5. 3. 3. 2. 5.],6.111111111,3,3,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0.05877713275252852, 7: 0.09644551760027373, 8: 0.19754028687264374, 9: 0.10649802624737184, 10: 0.04447468910518238, 11: 0.1179340394228909, 12: 0.10780837716534164, 13: 0.15974703937105775, 14: 0.160305087577628, 15: 0.05249671041228638, 16: 1.7118305254657682, 17: 0.025}",0.157714302,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.09558823529411764, 5: 0.051470588235294115, 6: 0.20955882352941177, 7: 0.27389705882352944, 8: 0.1323529411764706, 9: 0.09191176470588236, 10: 0.28125, 11: 0.27941176470588236, 12: 0.09191176470588236, 13: 0.16911764705882354, 14: 0.20588235294117646, 15: 0.14154411764705882, 16: 0.051470588235294115, 17: 0.17830882352941177}",0.126021242,"{0: 0.04750561784636501, 1: 0.04750561784636501, 2: 0.04750561784636501, 3: 0.04750561784636501, 4: 0.05023918930664337, 5: 0.05262860470271402, 6: 0.06866473867596294, 7: 0.06549825841372195, 8: 0.05715191859888437, 9: 0.066020563385528, 10: 0.06524313004654712, 11: 0.062432230756826246, 12: 0.051759811293320884, 13: 0.06103152027524708, 14: 0.05295110044572644, 15: 0.053963520521333325, 16: 0.048840533664984316, 17: 0.053552408527099804}",0.053251754,2,"[[7, 8], [7, 10], [7, 6], [9, 6], [11, 14], [13, 10]]"
3804,[ 0.  0.  0.  0.  0.  0.  0.  3.  0.  2.  2.  3.  0.  8. 10.  2. 17.  0.],[ 0.  0.  0.  0.  0.  0.  2.  5.  0.  2.  3.  3.  2.  9. 13.  3.  4.  1.],5.222222222,0,2,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0.0, 7: 0.06699736832982911, 8: 0, 9: 0.25, 10: 0.0913730134751851, 11: 0.18727321505555786, 12: 0.0, 13: 0.04692445712938622, 14: 0.028936460237767882, 15: 0.12327394408447323, 16: 0.32090393409690504, 17: 0}",0.061982355,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.029411764705882353, 7: 0.03860294117647059, 8: 0.003676470588235294, 9: 0.029411764705882353, 10: 0.08823529411764706, 11: 0.07720588235294118, 12: 0.029411764705882353, 13: 0.13786764705882354, 14: 0.13602941176470587, 15: 0.058823529411764705, 16: 0.09558823529411764, 17: 0.025735294117647058}",0.042892157,"{0: 0.05216601435156656, 1: 0.05216601435156656, 2: 0.05216601435156656, 3: 0.05216601435156656, 4: 0.05216601435156656, 5: 0.05216601435156656, 6: 0.055928358001674554, 7: 0.0630163937672275, 8: 0.05216601435156656, 9: 0.05669908453370276, 10: 0.05388606402165382, 11: 0.0562863445637391, 12: 0.05830782085097844, 13: 0.06283796218572621, 14: 0.06421842782916268, 15: 0.05349029190924902, 16: 0.05755971167179254, 17: 0.05260744020412738}",0.053688178,2,"[[11, 14], [16, 13], [16, 15]]"
3779,[ 0.  0.  0.  1.  0.  0.  0.  1.  2.  2.  1.  0.  2.  3.  2.  4. 10.  2.],[0. 0. 0. 1. 0. 0. 1. 1. 2. 3. 3. 1. 3. 3. 2. 5. 0. 5.],3.333333333,1,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0, 12: 0.20833333333333331, 13: 0.07571335803467248, 14: 0.25, 15: 0.10652916741699142, 16: 0, 17: 0.0125}",0.036281992,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.07720588235294118, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.04411764705882353, 7: 0.08823529411764706, 8: 0.13602941176470587, 9: 0.14705882352941177, 10: 0.125, 11: 0.04411764705882353, 12: 0.04779411764705882, 13: 0.15441176470588236, 14: 0.0661764705882353, 15: 0.17279411764705882, 16: 0.04779411764705882, 17: 0.0661764705882353}",0.068627451,"{0: 0.04672623186866595, 1: 0.04672623186866595, 2: 0.04672623186866595, 3: 0.05443054696234349, 4: 0.04672623186866595, 5: 0.04672623186866595, 6: 0.05526278558252172, 7: 0.05526278558252172, 8: 0.06366611266988581, 9: 0.0705441161907931, 10: 0.0661804970795067, 11: 0.05443054696234349, 12: 0.058501801697732794, 13: 0.0650048528120879, 14: 0.059036543482639606, 15: 0.05892838077526742, 16: 0.04672623186866595, 17: 0.05839363899036061}",0.055262786,2,"[[10, 13], [14, 17]]"
3783,[0. 0. 0. 1. 1. 0. 3. 0. 1. 4. 1. 0. 3. 5. 2. 1. 7. 1.],[0. 0. 0. 1. 1. 0. 4. 2. 1. 3. 2. 1. 3. 6. 2. 1. 1. 2.],3.333333333,1,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0.21916337707895306, 7: 0.0, 8: 0, 9: 0.4656167543306833, 10: 0.39685026299204984, 11: 0, 12: 0.41666666666666663, 13: 0.18832675415790606, 14: 0.3149802624737183, 15: 0, 16: 0, 17: 0.3149802624737183}",0.12869913,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.11764705882352941, 4: 0.09191176470588236, 5: 0.003676470588235294, 6: 0.13602941176470587, 7: 0.04779411764705882, 8: 0.058823529411764705, 9: 0.17647058823529413, 10: 0.051470588235294115, 11: 0.011029411764705883, 12: 0.17647058823529413, 13: 0.15073529411764705, 14: 0.051470588235294115, 15: 0.04779411764705882, 16: 0.051470588235294115, 17: 0.04411764705882353}",0.068218954,"{0: 0.0399432214174187, 1: 0.0399432214174187, 2: 0.0399432214174187, 3: 0.049484041023887045, 4: 0.059261069887159595, 5: 0.0399432214174187, 6: 0.07331814547519475, 7: 0.07171433755101504, 8: 0.06307774523156665, 9: 0.07322567547625228, 10: 0.05670812982397441, 11: 0.04866087561349017, 12: 0.058267205304788856, 13: 0.1073587228446599, 14: 0.0446615967897034, 15: 0.047525563415368656, 16: 0.04230240910356105, 17: 0.0446615967897034}",0.049072458,2,"[[10, 13]]"
3775,[ 0.  0.  0.  0.  0.  0.  1.  6.  0.  2.  9.  1.  3.  9.  6.  0. 12.  3.],[ 1.  0.  0.  0.  0.  0.  1.  7.  0.  3.  9.  1.  6. 11.  6.  0.  3.  4.],5.777777778,1,1,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0.07836593980776545, 8: 0, 9: 0.1369081050585982, 10: 0.08767677258398854, 11: 0, 12: 0.07359789466386328, 13: 0.05361502857194321, 14: 0.09453511795718757, 15: 0, 16: 0.5829152670810961, 17: 0.030285343213868995}",0.063216637,"{0: 0.04044117647058824, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.07352941176470588, 7: 0.1715686274509804, 8: 0.003676470588235294, 9: 0.07352941176470588, 10: 0.21936274509803924, 11: 0.07352941176470588, 12: 0.07352941176470588, 13: 0.13848039215686275, 14: 0.125, 15: 0.003676470588235294, 16: 0.09926470588235294, 17: 0.08455882352941177}",0.066584967,"{0: 0.051995513029106696, 1: 0.05022587843383119, 2: 0.05022587843383119, 3: 0.05022587843383119, 4: 0.05022587843383119, 5: 0.05022587843383119, 6: 0.051995513029106696, 7: 0.06601053099226092, 8: 0.05022587843383119, 9: 0.054508156114740955, 10: 0.07074496144699222, 11: 0.0514902289599434, 12: 0.06128323407908195, 13: 0.06984567953590361, 14: 0.06359521874114886, 15: 0.05022587843383119, 16: 0.052892118834145144, 17: 0.05405769620075125}",0.051995513,2,"[[6, 7], [10, 7], [10, 9], [10, 12], [10, 13], [10, 14], [16, 13], [17, 14]]"
3770,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  3.  0.  0.  4.  3.  1. 12.  3.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 6. 2. 0. 4. 3. 2. 5. 2.],3,0,0.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.2824901312368592, 10: 0.07372768418219228, 11: 0.0, 12: 0, 13: 0.033070855249337484, 14: 0.16666666666666666, 15: 0.0, 16: 0.21567713128869231, 17: 0.0}",0.04286847,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.029411764705882353, 7: 0.003676470588235294, 8: 0.003676470588235294, 9: 0.03308823529411765, 10: 0.0625, 11: 0.01838235294117647, 12: 0.003676470588235294, 13: 0.0625, 14: 0.05514705882352941, 15: 0.025735294117647058, 16: 0.0625, 17: 0.04044117647058824}",0.023488562,"{0: 0.05080404291969818, 1: 0.05080404291969818, 2: 0.05080404291969818, 3: 0.05080404291969818, 4: 0.05080404291969818, 5: 0.05080404291969818, 6: 0.05670832607696537, 7: 0.05080404291969818, 8: 0.05080404291969818, 9: 0.059712820258709415, 10: 0.0886900442142253, 11: 0.0578274748677539, 12: 0.05080404291969818, 13: 0.060171744800731924, 14: 0.0557526897021704, 15: 0.05274819552042635, 16: 0.05840412276130731, 17: 0.05274819552042635}",0.051776119,2,"[[9, 10], [14, 16], [14, 13]]"
3789,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  3.  1.  0. 14.  1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 1. 1. 5. 2. 2. 5. 1.],2.444444444,0,0.5,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0.13333333333333333, 10: 0.0, 11: 0, 12: 0, 13: 0.06519842099789747, 14: 0.0, 15: 0.0, 16: 0.18273180689814808, 17: 0}",0.021181309,"{0: 0.003676470588235294, 1: 0.003676470588235294, 2: 0.003676470588235294, 3: 0.003676470588235294, 4: 0.003676470588235294, 5: 0.003676470588235294, 6: 0.003676470588235294, 7: 0.003676470588235294, 8: 0.003676470588235294, 9: 0.04044117647058824, 10: 0.025735294117647058, 11: 0.025735294117647058, 12: 0.007352941176470588, 13: 0.029411764705882353, 14: 0.022058823529411766, 15: 0.007352941176470588, 16: 0.03308823529411765, 17: 0.01838235294117647}",0.013480392,"{0: 0.05159042168075466, 1: 0.05159042168075466, 2: 0.05159042168075466, 3: 0.05159042168075466, 4: 0.05159042168075466, 5: 0.05159042168075466, 6: 0.05159042168075466, 7: 0.05159042168075466, 8: 0.05159042168075466, 9: 0.0754118904536322, 10: 0.05961412665063466, 11: 0.06181935178532645, 12: 0.05235251160486602, 13: 0.07250573841461638, 14: 0.05311460152897739, 15: 0.05311460152897739, 16: 0.05540087130131149, 17: 0.05235251160486602}",0.051971467,1,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], [15], [16], [17]]"
